source,title,price,rating,category,availability
books.toscrape,Matilda,£28.34,One,Childrens,In stock
books.toscrape,Lost Among the Living,£27.70,Four,Historical Fiction,In stock
books.toscrape,Lord of the Flies,£24.89,Three,Add a comment,In stock
books.toscrape,Listen to Me (Fusion #1),£58.99,Three,Romance,In stock
books.toscrape,Kitchens of the Great Midwest,£57.20,Five,Fiction,In stock
books.toscrape,Jane Eyre,£38.43,Five,Default,In stock
books.toscrape,Imperfect Harmony,£34.74,Four,Romance,In stock
books.toscrape,Icing (Aces Hockey #2),£40.44,Four,Sports and Games,In stock
books.toscrape,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",£45.24,Three,Sequential Art,In stock
books.toscrape,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),£34.96,Four,Science Fiction,In stock
books.toscrape,"Giant Days, Vol. 1 (Giant Days #1-4)",£56.76,Four,Sequential Art,In stock
books.toscrape,"Fruits Basket, Vol. 1 (Fruits Basket #1)",£40.28,Five,Sequential Art,In stock
books.toscrape,Frankenstein,£38.00,Two,Default,In stock
books.toscrape,Forever Rockers (The Rocker #12),£28.80,Three,Music,In stock
books.toscrape,Fighting Fate (Fighting #6),£39.24,Three,Romance,In stock
books.toscrape,Emma,£32.93,Two,Classics,In stock
books.toscrape,"Eat, Pray, Love",£51.32,Three,Nonfiction,In stock
books.toscrape,Deep Under (Walker Security #1),£47.09,Five,Romance,In stock
books.toscrape,Choosing Our Religion: The Spiritual Lives of America's Nones,£28.42,Four,Religion,In stock
books.toscrape,Charlie and the Chocolate Factory (Charlie Bucket #1),£22.85,Three,Childrens,In stock
books.toscrape,Charity's Cross (Charles Towne Belles #4),£41.24,One,Romance,In stock
books.toscrape,Bright Lines,£39.07,Five,Fiction,In stock
books.toscrape,Bridget Jones's Diary (Bridget Jones #1),£29.82,One,Womens Fiction,In stock
books.toscrape,Bounty (Colorado Mountain #7),£37.26,Four,Romance,In stock
books.toscrape,Blood Defense (Samantha Brinkman #1),£20.30,Three,Mystery,In stock
books.toscrape,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",£34.65,Five,Sequential Art,In stock
books.toscrape,Beyond Good and Evil,£43.38,One,Philosophy,In stock
books.toscrape,Alice in Wonderland (Alice's Adventures in Wonderland #1),£55.53,One,Classics,In stock
books.toscrape,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",£57.06,Four,Sequential Art,In stock
books.toscrape,A Spy's Devotion (The Regency Spies of London #1),£16.97,Five,Historical Fiction,In stock
books.toscrape,1st to Die (Women's Murder Club #1),£53.98,One,Mystery,In stock
books.toscrape,"1,000 Places to See Before You Die",£26.08,Five,Travel,In stock
fakestoreapi,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",109.95,3.9,men's clothing,In Stock
fakestoreapi,Mens Casual Premium Slim Fit T-Shirts ,22.3,4.1,men's clothing,In Stock
fakestoreapi,Mens Cotton Jacket,55.99,4.7,men's clothing,In Stock
fakestoreapi,Mens Casual Slim Fit,15.99,2.1,men's clothing,In Stock
fakestoreapi,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,695.0,4.6,jewelery,In Stock
fakestoreapi,Solid Gold Petite Micropave ,168.0,3.9,jewelery,In Stock
fakestoreapi,White Gold Plated Princess,9.99,3.0,jewelery,In Stock
fakestoreapi,Pierced Owl Rose Gold Plated Stainless Steel Double,10.99,1.9,jewelery,In Stock
fakestoreapi,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,64.0,3.3,electronics,In Stock
fakestoreapi,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,109.0,2.9,electronics,In Stock
fakestoreapi,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,109.0,4.8,electronics,In Stock
fakestoreapi,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,114.0,4.8,electronics,In Stock
fakestoreapi,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,599.0,2.9,electronics,In Stock
fakestoreapi,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,999.99,2.2,electronics,In Stock
fakestoreapi,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,56.99,2.6,women's clothing,In Stock
fakestoreapi,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,29.95,2.9,women's clothing,In Stock
fakestoreapi,Rain Jacket Women Windbreaker Striped Climbing Raincoats,39.99,3.8,women's clothing,In Stock
fakestoreapi,MBJ Women's Solid Short Sleeve Boat Neck V ,9.85,4.7,women's clothing,In Stock
fakestoreapi,Opna Women's Short Sleeve Moisture,7.95,4.5,women's clothing,In Stock
fakestoreapi,DANVOUY Womens T Shirt Casual Cotton Short,12.99,3.6,women's clothing,In Stock
nyt_books_rss,Martin Amis: An Appreciation,,,"Amis, Martin",
nyt_books_rss,"Book Review: ‘NB by J.C.,’ by James Campbell",,,Books and Literature,
nyt_books_rss,"In ‘Fires in the Dark,’ Kay Redfield Jamison Turns to Healers",,,"Jamison, Kay Redfield",
nyt_books_rss,"The Detective Novel ‘Whose Body?,’ by Dorothy L. Sayers, Turns 100",,,Books and Literature,
nyt_books_rss,"Book Review: ‘Dom Casmurro,’ by Machado de Assis",,,Books and Literature,
nyt_books_rss,"Book Review: ‘The Late Americans,’ by Brandon Taylor",,,Books and Literature,
nyt_books_rss,Martin Amis’s Best Books: A Guide,,,Books and Literature,
nyt_books_rss,The Best Romance Novels of 2024 (So Far),,,Books and Literature,
nyt_books_rss,What Book Should You Read Next?,,,Books and Literature,
nyt_books_rss,"Book Review: ‘What’s With Baum?,’ by Woody Allen",,,Books and Literature,
nyt_books_rss,Psychedelics Blew His Mind. He Wants Other Philosophers to Open Theirs.,,,Psychedelic and Hallucinogenic Drugs,
nyt_books_rss,"Book Review: ‘Awake,’ by Jen Hatmaker",,,Books and Literature,
nyt_books_rss,"Marian Burros, 92, Dies; Food Writer Famed for Her Plum Torte and More",,,"Burros, Marian",
nyt_books_rss,How Reese Witherspoon Figured Out Who She Really Is,,,Movies,
nyt_books_rss,"Book Review: ‘The Waterbearers,’ by Sasha Bonét",,,Books and Literature,
nyt_books_rss,"Book Review: ‘McNamara at War,’ by William Taubman and Philip Taubman",,,Books and Literature,
nyt_books_rss,Mary Roach on the Timeless Appeal of Weird Science,,,Books and Literature,
nyt_books_rss,"Charley Rosen, Basketball Lifer With a Prolific Pen, Dies at 84",,,"Rosen, Charley",
nyt_books_rss,Jane Austen’s Birthday Party Is B.Y.O.B. (Bring Your Own Bonnet),,,"Austen, Jane",
nyt_books_rss,The Books Times Readers Are Most Excited About This Fall,,,Books and Literature,
nyt_books_rss,Fox News Books Gives Fox News Authors a Path to the Best-Seller List,,,Books and Literature,
nyt_books_rss,New Romance Books for Fans of Jane Austen,,,Books and Literature,
nyt_books_rss,Graphic Novels for Kids Who Love to Read Dav Pilkey,,,Books and Literature,
nyt_books_rss,"Book Review: ‘107 Days,’ by Kamala Harris",,,Books and Literature,
nyt_books_rss,"Takeaways from ‘107 Days,’ Kamala Harris’s New Book",,,"Harris, Kamala D",
nyt_books_rss,8 New Books We Love This Week,,,Books and Literature,
nyt_books_rss,"Book Review: ‘Discontent,’ by Beatriz Serrano",,,Books and Literature,
nyt_books_rss,Patricia Lockwood on Her Favorite Books and Her New Novel,,,Books and Literature,
nyt_books_rss,"With the Em Dash, A.I. Embraces a Fading Tradition",,,ChatGPT,
nyt_books_rss,The Books We Loved This Summer,,,Books and Literature,
